"","name","character_name","type","filename","likelyGender","raceEthnicity"
"1592","Catherine Cavadini","Additional Voice","Supporting Cast","2018_6_Dr. Seuss’ The Grinch.csv","female","W_NL"
"1593","Danny Mann","Additional Voice","Supporting Cast","2018_6_Dr. Seuss’ The Grinch.csv","male","W_NL"
"1594","Tucker Chandler","Additional Voice","Supporting Cast","2018_6_Dr. Seuss’ The Grinch.csv","male","W_NL"
"1595","Jeremy Maxwell","Additional Voice","Supporting Cast","2018_6_Dr. Seuss’ The Grinch.csv","male","B_NL"
"1596","Townsend Coleman","Additional Voice","Supporting Cast","2018_6_Dr. Seuss’ The Grinch.csv","male","B_NL"
"1597","Scott Mosier","Additional Voice","Supporting Cast","2018_6_Dr. Seuss’ The Grinch.csv","male","W_NL"
"1598","Meilee Condron","Additional Voice","Supporting Cast","2018_6_Dr. Seuss’ The Grinch.csv","female","W_NL"
"1599","Laraine Newman","Additional Voice","Supporting Cast","2018_6_Dr. Seuss’ The Grinch.csv","female","B_NL"
"1600","Abby Craden","Additional Voice","Supporting Cast","2018_6_Dr. Seuss’ The Grinch.csv","female","W_NL"
"1601","Dashiell Priestley","Additional Voice","Supporting Cast","2018_6_Dr. Seuss’ The Grinch.csv","male","B_NL"
"1602","Brian T. Delaney","Additional Voice","Supporting Cast","2018_6_Dr. Seuss’ The Grinch.csv","male","W_NL"
"1603","Alex Puccinelli","Additional Voice","Supporting Cast","2018_6_Dr. Seuss’ The Grinch.csv","male","W_NL"
"1604","John DeMita","Additional Voice","Supporting Cast","2018_6_Dr. Seuss’ The Grinch.csv","male","W_NL"
"1605","Emma Elizabeth Shannon","Additional Voice","Supporting Cast","2018_6_Dr. Seuss’ The Grinch.csv","female","B_NL"
"1606","Bill Farmer","Additional Voice","Supporting Cast","2018_6_Dr. Seuss’ The Grinch.csv","male","W_NL"
"1607","Joel Swetow","Additional Voice","Supporting Cast","2018_6_Dr. Seuss’ The Grinch.csv","male","W_NL"
"1608","Aaron Fors","Additional Voice","Supporting Cast","2018_6_Dr. Seuss’ The Grinch.csv","male","W_NL"
"1609","Mindy Sterling","Additional Voice","Supporting Cast","2018_6_Dr. Seuss’ The Grinch.csv","female","W_NL"
"1610","Willow Geer","Additional Voice","Supporting Cast","2018_6_Dr. Seuss’ The Grinch.csv","male","W_NL"
"1611","Tara Strong","Additional Voice","Supporting Cast","2018_6_Dr. Seuss’ The Grinch.csv","female","B_NL"
"1612","Jess Harnell","Additional Voice","Supporting Cast","2018_6_Dr. Seuss’ The Grinch.csv","female","W_NL"
"1613","Regina Taufen","Additional Voice","Supporting Cast","2018_6_Dr. Seuss’ The Grinch.csv","female","W_NL"
"1614","Barbara Harris","Additional Voice","Supporting Cast","2018_6_Dr. Seuss’ The Grinch.csv","female","B_NL"
"1615","Jim Ward","Additional Voice","Supporting Cast","2018_6_Dr. Seuss’ The Grinch.csv","male","B_NL"
"1616","Tom Cruise","Ethan Hunt","Lead Ensemble Members","2018_7_Mission_ Impossible—Fallout.csv","male","W_NL"
"1617","Henry Cavill","August Walker","Lead Ensemble Members","2018_7_Mission_ Impossible—Fallout.csv","male","W_NL"
"1618","Ving Rhames","Luther Stickell","Lead Ensemble Members","2018_7_Mission_ Impossible—Fallout.csv","male","B_NL"
"1619","Simon Pegg","Benjamin “Benji” Dunn","Lead Ensemble Members","2018_7_Mission_ Impossible—Fallout.csv","male","W_NL"
"1620","Rebecca Ferguson","Ilsa Faust","Lead Ensemble Members","2018_7_Mission_ Impossible—Fallout.csv","female","W_NL"
"1621","Sean Harris","Solomon Lane","Lead Ensemble Members","2018_7_Mission_ Impossible—Fallout.csv","male","B_NL"
"1622","Angela Bassett","Erica Sloan","Lead Ensemble Members","2018_7_Mission_ Impossible—Fallout.csv","female","B_NL"
"1623","Michelle Monaghan","Julia Meade-Hunt","Lead Ensemble Members","2018_7_Mission_ Impossible—Fallout.csv","female","W_NL"
"1624","Alec Baldwin","Secretary Alan Hunley","Lead Ensemble Members","2018_7_Mission_ Impossible—Fallout.csv","male","W_NL"
"1625","Vanessa Kirby","White Widow","Supporting Cast","2018_7_Mission_ Impossible—Fallout.csv","female","B_NL"
"1626","Frederick Schmidt","Zola","Supporting Cast","2018_7_Mission_ Impossible—Fallout.csv","male","W_NL"
"1627","Alix Benezech","French Police Agent","Supporting Cast","2018_7_Mission_ Impossible—Fallout.csv","female","W_NL"
"1628","Caspar Phillipson","The European","Supporting Cast","2018_7_Mission_ Impossible—Fallout.csv","male","W_NL"
"1629","Joey Ansah","Zola Enforcer","Supporting Cast","2018_7_Mission_ Impossible—Fallout.csv","male","B_NL"
"1630","Charlie Vincent","Paris Guest","Supporting Cast","2018_7_Mission_ Impossible—Fallout.csv","male","B_NL"
"1631","Hiten Patel","Train Commuter","Supporting Cast","2018_7_Mission_ Impossible—Fallout.csv","male","A"
"1632","Wyatt Alexander","Partygoer","Supporting Cast","2018_7_Mission_ Impossible—Fallout.csv","male","W_NL"
"1633","Conny Sharp","Julie","Supporting Cast","2018_7_Mission_ Impossible—Fallout.csv","female","W_NL"
"1634","Lampros Kalfuntzos","Male VIP Guest","Supporting Cast","2018_7_Mission_ Impossible—Fallout.csv","male","W_NL"
"1635","David Mumeni","Marine Sergeant","Supporting Cast","2018_7_Mission_ Impossible—Fallout.csv","male","W_NL"
"1636","Grahame Fox","Actor","Supporting Cast","2018_7_Mission_ Impossible—Fallout.csv","male","B_NL"
"1637","Shawn Dixon","Commuter #1","Supporting Cast","2018_7_Mission_ Impossible—Fallout.csv","male","B_NL"
"1638","Connor Wolf","Office Worker","Supporting Cast","2018_7_Mission_ Impossible—Fallout.csv","male","W_NL"
"1639","Brandon Q.W. McConnell","British Agent","Supporting Cast","2018_7_Mission_ Impossible—Fallout.csv","male","W_NL"
"1640","Stuart Davidson","Nightclub VIP","Supporting Cast","2018_7_Mission_ Impossible—Fallout.csv","male","W_NL"
"1641","Ansh Rathore","Agent","Supporting Cast","2018_7_Mission_ Impossible—Fallout.csv","male","A"
"1642","Jean Baptiste Fillon","Rowdy Frenchman","Supporting Cast","2018_7_Mission_ Impossible—Fallout.csv","male","B_NL"
"1643","Maxime Dorian","The Russian Killer","Supporting Cast","2018_7_Mission_ Impossible—Fallout.csv","male","W_NL"
"1644","Alexandre Poole","Rowdy Frenchman","Supporting Cast","2018_7_Mission_ Impossible—Fallout.csv","male","B_NL"
"1645","Olivier Huband","Rowdy Frenchman","Supporting Cast","2018_7_Mission_ Impossible—Fallout.csv","male","W_NL"
"1646","Konstantine Kurelias","British Agent","Supporting Cast","2018_7_Mission_ Impossible—Fallout.csv","male","W_NL"
"1647","Andrew Cazanave Pin","Rowdy Frenchman","Supporting Cast","2018_7_Mission_ Impossible—Fallout.csv","male","HL"
"1648","Alexis Barbosa","Night Club Guest","Supporting Cast","2018_7_Mission_ Impossible—Fallout.csv","male","HL"
"1649","Max Geller","Rowdy Frenchman","Supporting Cast","2018_7_Mission_ Impossible—Fallout.csv","male","W_NL"
"1650","Wei-Chen Sun","Bar Customer","Supporting Cast","2018_7_Mission_ Impossible—Fallout.csv","male","A"
"1651","Christopher Ramoné","Partygoer","Supporting Cast","2018_7_Mission_ Impossible—Fallout.csv","male","B_NL"
"1652","Paul Rudd","Scott Lang/Ant-Man","Lead Ensemble Members","2018_8_Ant-Man and the Wasp.csv","male","W_NL"
"1653","Evangeline Lilly","Hope van Dyne/The Wasp","Lead Ensemble Members","2018_8_Ant-Man and the Wasp.csv","female","B_NL"
"1654","Michael Peña","Luis","Lead Ensemble Members","2018_8_Ant-Man and the Wasp.csv","male","HL"
"1655","Walton Goggins","Sonny Burch","Lead Ensemble Members","2018_8_Ant-Man and the Wasp.csv","male","B_NL"
"1656","Hannah John-Kamen","Ava Starr/Ghost","Lead Ensemble Members","2018_8_Ant-Man and the Wasp.csv","female","W_NL"
"1657","Michelle Pfeiffer","Janet van Dyne","Lead Ensemble Members","2018_8_Ant-Man and the Wasp.csv","female","W_NL"
"1658","Laurence Fishburne","Dr. Bill Foster/Goliath","Lead Ensemble Members","2018_8_Ant-Man and the Wasp.csv","female","B_NL"
"1659","Michael Douglas","Dr. Hank Pym","Lead Ensemble Members","2018_8_Ant-Man and the Wasp.csv","male","B_NL"
"1660","Judy Greer","Maggie Lang","Supporting Cast","2018_8_Ant-Man and the Wasp.csv","female","W_NL"
"1661","Randall Park","Jimmy woo","Supporting Cast","2018_8_Ant-Man and the Wasp.csv","male","A"
"1662","Bobby Cannavale","Paxton","Supporting Cast","2018_8_Ant-Man and the Wasp.csv","male","B_NL"
"1663","T.I. Tip Harris","Dave","Supporting Cast","2018_8_Ant-Man and the Wasp.csv","male","A"
"1664","David Dastmalchian","Kurt","Supporting Cast","2018_8_Ant-Man and the Wasp.csv","male","W_NL"
"1665","Abby Ryder Fortson","Cassie","Supporting Cast","2018_8_Ant-Man and the Wasp.csv","female","W_NL"
"1666","Michael Cerveris","Elihas Starr","Supporting Cast","2018_8_Ant-Man and the Wasp.csv","male","W_NL"
"1667","Rami Malek","Freddie Mercury","Leading Cast","2018_9_Bohemian Rhapsody.csv","male","W_NL"
"1668","Ben Hardy","Roger Taylor","Supporting Cast","2018_9_Bohemian Rhapsody.csv","male","B_NL"
"1669","Gwilym Lee","Brian May","Supporting Cast","2018_9_Bohemian Rhapsody.csv","male","A"
"1670","Joseph Mazzello","John Deacon","Supporting Cast","2018_9_Bohemian Rhapsody.csv","male","HL"
"1671","Allen Leech","Paul Prenter","Supporting Cast","2018_9_Bohemian Rhapsody.csv","male","W_NL"
"1672","Lucy Boynton","Mary Austin","Supporting Cast","2018_9_Bohemian Rhapsody.csv","female","B_NL"
"1673","Aaron McCusker","Jim Hutton","Supporting Cast","2018_9_Bohemian Rhapsody.csv","male","W_NL"
"1674","Aidan Gillen","John Reid","Supporting Cast","2018_9_Bohemian Rhapsody.csv","male","W_NL"
"1675","Tom Hollander","Jim Beach","Supporting Cast","2018_9_Bohemian Rhapsody.csv","male","W_NL"
"1676","Dermot Murphy","Bob Geldof","Supporting Cast","2018_9_Bohemian Rhapsody.csv","male","W_NL"
"1677","Meneka Das","Jer Bulsara","Supporting Cast","2018_9_Bohemian Rhapsody.csv","female","A"
"1678","Ace Bhatti","Bomi Bulsara","Supporting Cast","2018_9_Bohemian Rhapsody.csv","male","A"
"1679","Dickie Beau","Kenny Everett","Supporting Cast","2018_9_Bohemian Rhapsody.csv","male","B_NL"
"1680","Neil Fox-Roberts","Mr. Austin","Supporting Cast","2018_9_Bohemian Rhapsody.csv","male","W_NL"
"1681","Philip Andrew","Reinhold Mack","Supporting Cast","2018_9_Bohemian Rhapsody.csv","male","W_NL"
"1682","Matthew Houston","Larry Mullen, Jr.","Supporting Cast","2018_9_Bohemian Rhapsody.csv","male","W_NL"
"1683","Michelle Duncan","Shelley Stern","Supporting Cast","2018_9_Bohemian Rhapsody.csv","female","B_NL"
"1684","Robert Downey, Jr.","Tony Stark/Iron Man","Lead Ensemble Members","2019_0_Avengers_ Endgame.csv","male","W_NL"
"1685","Chris Evans","Steve Rogers/Captain America","Lead Ensemble Members","2019_0_Avengers_ Endgame.csv","male","B_NL"
"1686","Mark Ruffalo","Bruce Banner/Hulk","Lead Ensemble Members","2019_0_Avengers_ Endgame.csv","male","W_NL"
"1687","Chris Hemsworth","Thor","Lead Ensemble Members","2019_0_Avengers_ Endgame.csv","male","W_NL"
"1688","Scarlett Johansson","Natasha Romanoff/Black Widow","Lead Ensemble Members","2019_0_Avengers_ Endgame.csv","female","W_NL"
"1689","Jeremy Renner","Clint Barton/Hawkeye","Lead Ensemble Members","2019_0_Avengers_ Endgame.csv","male","W_NL"
"1690","Don Cheadle","James “Rhodey” Rhodes/War Machine","Lead Ensemble Members","2019_0_Avengers_ Endgame.csv","male","B_NL"
"1691","Paul Rudd","Scott Lang/Ant-Man","Lead Ensemble Members","2019_0_Avengers_ Endgame.csv","male","W_NL"
"1692","Brie Larson","Carol Danvers/Captain Marvel","Lead Ensemble Members","2019_0_Avengers_ Endgame.csv","female","W_NL"
"1693","Karen Gillan","Nebula","Lead Ensemble Members","2019_0_Avengers_ Endgame.csv","female","W_NL"
"1694","Danai Gurira","Okoye","Lead Ensemble Members","2019_0_Avengers_ Endgame.csv","female","B_NL"
"1695","Bradley Cooper","Rocket","Lead Ensemble Members","2019_0_Avengers_ Endgame.csv","male","W_NL"
"1696","Josh Brolin","Thanos","Lead Ensemble Members","2019_0_Avengers_ Endgame.csv","male","W_NL"
"1697","Benedict Wong","Wong","Lead Ensemble Members","2019_0_Avengers_ Endgame.csv","male","A"
"1698","Jon Favreau","Happy Hogan","Lead Ensemble Members","2019_0_Avengers_ Endgame.csv","male","W_NL"
"1699","Gwyneth Paltrow","Pepper Potts","Lead Ensemble Members","2019_0_Avengers_ Endgame.csv","female","W_NL"
"1700","Evangeline Lilly","Hope van Dyne/The Wasp","Lead Ensemble Members","2019_0_Avengers_ Endgame.csv","female","B_NL"
"1701","Benedict Cumberbatch","Dr. Stephen Strange","Lead Ensemble Members","2019_0_Avengers_ Endgame.csv","male","B_NL"
"1702","Tom Holland","Peter Parker/Spider-Man","Lead Ensemble Members","2019_0_Avengers_ Endgame.csv","male","W_NL"
"1703","Chris Pratt","Peter Quill/Star-Lord","Lead Ensemble Members","2019_0_Avengers_ Endgame.csv","male","W_NL"
"1704","Dave Bautista","Drax the Destroyer","Lead Ensemble Members","2019_0_Avengers_ Endgame.csv","male","HL"
"1705","Sebastian Stan","Bucky Barnes/Winter Soldier","Lead Ensemble Members","2019_0_Avengers_ Endgame.csv","male","W_NL"
"1706","Terry Notary","Groot","Lead Ensemble Members","2019_0_Avengers_ Endgame.csv","male","B_NL"
"1707","Anthony Mackie","Sam Wilson/Falcon","Lead Ensemble Members","2019_0_Avengers_ Endgame.csv","male","B_NL"
"1708","Tom Hiddleston","Loki","Lead Ensemble Members","2019_0_Avengers_ Endgame.csv","male","W_NL"
"1709","Letitia Wright","Shuri","Lead Ensemble Members","2019_0_Avengers_ Endgame.csv","female","B_NL"
"1710","Samuel L. Jackson","Nick Fury","Lead Ensemble Members","2019_0_Avengers_ Endgame.csv","male","B_NL"
"1711","Pom Klementieff","Mantis","Lead Ensemble Members","2019_0_Avengers_ Endgame.csv","male","A"
"1712","Paul Bettany","Vision","Lead Ensemble Members","2019_0_Avengers_ Endgame.csv","male","W_NL"
"1713","Elizabeth Olsen","Wanda Maximoff/Scarlet Witch","Lead Ensemble Members","2019_0_Avengers_ Endgame.csv","female","W_NL"
"1714","Zoe Saldana","Gamora","Lead Ensemble Members","2019_0_Avengers_ Endgame.csv","female","HL"
"1715","Chadwick Boseman","T’Challa/Black Panther","Lead Ensemble Members","2019_0_Avengers_ Endgame.csv","male","B_NL"
"1716","Katherine Langford","","Supporting Cast","2019_0_Avengers_ Endgame.csv","female","W_NL"
"1717","Frank Grillo","Brock Rumlow","Supporting Cast","2019_0_Avengers_ Endgame.csv","male","HL"
"1718","Hiroyuki Sanada","","Supporting Cast","2019_0_Avengers_ Endgame.csv","male","A"
"1719","Tessa Thompson","Valkyrie","Supporting Cast","2019_0_Avengers_ Endgame.csv","female","B_NL"
"1720","Rene Russo","Frigga","Supporting Cast","2019_0_Avengers_ Endgame.csv","male","W_NL"
"1721","John Slattery","Howard Stark","Supporting Cast","2019_0_Avengers_ Endgame.csv","male","W_NL"
"1722","Tilda Swinton","Ancient One","Supporting Cast","2019_0_Avengers_ Endgame.csv","female","B_NL"
"1723","Hayley Atwell","Peggy Carter","Supporting Cast","2019_0_Avengers_ Endgame.csv","female","W_NL"
"1724","Marisa Tomei","May Parker","Supporting Cast","2019_0_Avengers_ Endgame.csv","female","W_NL"
"1725","Taika Waititi","Korg","Supporting Cast","2019_0_Avengers_ Endgame.csv","female","B_NL"
"1726","Maximiliano Hernández","Jasper Sitwell","Supporting Cast","2019_0_Avengers_ Endgame.csv","male","HL"
"1727","Callan Mulvey","Jack Rollins","Supporting Cast","2019_0_Avengers_ Endgame.csv","male","W_NL"
"1728","Jacob Batalon","Ned","Supporting Cast","2019_0_Avengers_ Endgame.csv","male","A"
"1729","Robert Redford","Alexander Pierce","Supporting Cast","2019_0_Avengers_ Endgame.csv","male","W_NL"
"1730","Ty Simpkins","Harley Keener","Supporting Cast","2019_0_Avengers_ Endgame.csv","male","B_NL"
"1731","Winston Duke","M’Baku","Supporting Cast","2019_0_Avengers_ Endgame.csv","male","B_NL"
"1732","Angela Bassett","Ramonda","Supporting Cast","2019_0_Avengers_ Endgame.csv","female","B_NL"
"1733","William Hurt","Thaddeus Ross","Supporting Cast","2019_0_Avengers_ Endgame.csv","male","W_NL"
"1734","Ross Marquand","Red Skull","Supporting Cast","2019_0_Avengers_ Endgame.csv","male","W_NL"
"1735","Kerry Condon","F.R.I.D.A.Y.","Supporting Cast","2019_0_Avengers_ Endgame.csv","female","W_NL"
"1736","James D'Arcy","Edwin Jarvis","Supporting Cast","2019_0_Avengers_ Endgame.csv","male","W_NL"
"1737","Emma Fuhrmann","Cassie Lang (Older)","Supporting Cast","2019_0_Avengers_ Endgame.csv","female","W_NL"
"1738","Lexi Rabe","Morgan Stark","Supporting Cast","2019_0_Avengers_ Endgame.csv","female","B_NL"
"1739","Ava Russo","Lila","Supporting Cast","2019_0_Avengers_ Endgame.csv","female","W_NL"
"1740","Lia Russo","Lila","Supporting Cast","2019_0_Avengers_ Endgame.csv","female","W_NL"
"1741","Donald Glover","Simba","Lead Ensemble Members","2019_1_The Lion King.csv","male","B_NL"
"1742","Beyoncé Knowles","Nala","Lead Ensemble Members","2019_1_The Lion King.csv","female","B_NL"
"1743","James Earl Jones","Mufasa","Lead Ensemble Members","2019_1_The Lion King.csv","male","W_NL"
"1744","Chiwetel Ejiofor","Scar","Lead Ensemble Members","2019_1_The Lion King.csv","male","B_NL"
"1745","Billy Eichner","Timon","Lead Ensemble Members","2019_1_The Lion King.csv","male","W_NL"
"1746","Seth Rogen","Pumbaa","Lead Ensemble Members","2019_1_The Lion King.csv","male","W_NL"
"1747","John Oliver","Zazu","Lead Ensemble Members","2019_1_The Lion King.csv","male","W_NL"
"1748","Keegan-Michael Key","Kamari","Lead Ensemble Members","2019_1_The Lion King.csv","male","B_NL"
"1749","John Kani","Rafiki","Lead Ensemble Members","2019_1_The Lion King.csv","male","W_NL"
"1750","Alfre Woodard","Sarabi","Lead Ensemble Members","2019_1_The Lion King.csv","male","B_NL"
"1751","Eric Andre","Azizi","Lead Ensemble Members","2019_1_The Lion King.csv","male","B_NL"
"1752","Florence Kasumba","Shenzi","Lead Ensemble Members","2019_1_The Lion King.csv","female","B_NL"
"1753","JD McCrary","Young Simba","Lead Ensemble Members","2019_1_The Lion King.csv","male","B_NL"
"1754","Shahadi Wright Joseph","Young Nala","Lead Ensemble Members","2019_1_The Lion King.csv","male","B_NL"
"1755","Amy Sedaris","Guinea Fowl","Supporting Cast","2019_1_The Lion King.csv","female","W_NL"
"1756","Chance Bennett","Bush Baby","Supporting Cast","2019_1_The Lion King.csv","male","B_NL"
"1757","Josh McCrary","Elephant Shrew","Supporting Cast","2019_1_The Lion King.csv","male","B_NL"
"1758","Phil LaMarr","Impala","Supporting Cast","2019_1_The Lion King.csv","male","B_NL"
"1759","Mark Hamill","Luke Skywalker","Lead Ensemble Members","2019_2_Star Wars_ The Rise of Skywalker.csv","male","W_NL"
"1760","Adam Driver","Kylo Ren","Lead Ensemble Members","2019_2_Star Wars_ The Rise of Skywalker.csv","male","W_NL"
"1761","Daisy Ridley","Rey","Lead Ensemble Members","2019_2_Star Wars_ The Rise of Skywalker.csv","female","B_NL"
"1762","John Boyega","Finn","Lead Ensemble Members","2019_2_Star Wars_ The Rise of Skywalker.csv","male","B_NL"
"1763","Oscar Isaac","Poe Dameron","Lead Ensemble Members","2019_2_Star Wars_ The Rise of Skywalker.csv","male","HL"
"1764","Lupita Nyong'o","Maz Kanata","Lead Ensemble Members","2019_2_Star Wars_ The Rise of Skywalker.csv","female","B_NL"
"1765","Keri Russell","Zorii Bliss","Lead Ensemble Members","2019_2_Star Wars_ The Rise of Skywalker.csv","female","W_NL"
"1766","Joonas Suotamo","Chewbacca","Lead Ensemble Members","2019_2_Star Wars_ The Rise of Skywalker.csv","male","W_NL"
"1767","Anthony Daniels","C-3PO","Lead Ensemble Members","2019_2_Star Wars_ The Rise of Skywalker.csv","male","B_NL"
